customer_id,total_spend,spend_tier
1665.0,8849.74,Low
1098.0,8849.57,Low
4528.0,8849.49,Low
120.0,8848.79,Low
3328.0,8846.27,Low
4387.0,8841.14,Low
4502.0,8840.65,Low
330.0,8838.77,Low
3902.0,8838.49,Low
2435.0,8837.79,Low
4434.0,8834.77,Low
497.0,8834.77,Low
3409.0,8833.36,Low
150.0,8832.54,Low
3269.0,8831.76,Low
3046.0,8831.68,Low
710.0,8831.68,Low
3404.0,8831.22,Low
216.0,8827.91,Low
2111.0,8826.2,Low
332.0,8823.78,Low
4185.0,8823.68,Low
2942.0,8822.54,Low
4797.0,8822.53,Low
3350.0,8821.65,Low
3320.0,8819.87,Low
335.0,8817.19,Low
4996.0,8816.79,Low
1088.0,8816.44,Low
614.0,8813.23,Low
4099.0,8812.8,Low
2863.0,8811.09,Low
3811.0,8809.79,Low
4459.0,8803.89,Low
2960.0,8801.54,Low
4906.0,8801.51,Low
1146.0,8798.13,Low
3674.0,8797.9,Low
3389.0,8797.18,Low
1072.0,8794.71,Low
846.0,8793.42,Low
676.0,8789.95,Low
256.0,8787.98,Low
3054.0,8787.51,Low
2175.0,8785.51,Low
388.0,8784.79,Low
4190.0,8784.35,Low
1302.0,8783.83,Low
2748.0,8783.24,Low
285.0,8781.51,Low
2047.0,8779.57,Low
693.0,8779.46,Low
1079.0,8779.44,Low
1165.0,8778.0,Low
4254.0,8775.17,Low
478.0,8772.74,Low
1614.0,8772.74,Low
3201.0,8772.4,Low
3497.0,8771.56,Low
4901.0,8770.68,Low
597.0,8769.83,Low
4843.0,8769.32,Low
2697.0,8764.75,Low
1215.0,8763.82,Low
1863.0,8762.04,Low
924.0,8760.94,Low
1596.0,8755.36,Low
848.0,8753.7,Low
145.0,8753.38,Low
1515.0,8752.75,Low
2606.0,8751.81,Low
125.0,8750.92,Low
1249.0,8743.17,Low
2651.0,8741.26,Low
577.0,8738.3,Low
471.0,8735.78,Low
4719.0,8734.25,Low
4218.0,8733.17,Low
2133.0,8725.31,Low
4663.0,8719.41,Low
1180.0,8718.39,Low
4359.0,8717.95,Low
1391.0,8716.94,Low
1399.0,8713.57,Low
2920.0,8713.23,Low
345.0,8708.82,Low
554.0,8708.76,Low
1978.0,8708.01,Low
1254.0,8706.33,Low
4903.0,8705.78,Low
3639.0,8701.27,Low
547.0,8699.94,Low
2724.0,8699.72,Low
1659.0,8699.04,Low
4845.0,8695.22,Low
3867.0,8693.46,Low
2562.0,8684.41,Low
2109.0,8682.12,Low
4781.0,8681.68,Low
4573.0,8679.1,Low
2932.0,8678.14,Low
314.0,8677.47,Low
917.0,8676.13,Low
989.0,8673.45,Low
3101.0,8672.26,Low
2672.0,8671.3,Low
1967.0,8670.79,Low
4608.0,8666.29,Low
1271.0,8665.76,Low
1350.0,8664.34,Low
3858.0,8663.97,Low
1658.0,8663.31,Low
2138.0,8659.51,Low
2660.0,8659.14,Low
4274.0,8656.81,Low
139.0,8656.21,Low
161.0,8655.45,Low
4646.0,8653.68,Low
2010.0,8653.56,Low
3946.0,8651.91,Low
860.0,8651.88,Low
4018.0,8650.68,Low
49.0,8650.36,Low
3504.0,8649.66,Low
1733.0,8648.79,Low
3111.0,8648.42,Low
1530.0,8642.98,Low
1903.0,8642.86,Low
4056.0,8640.64,Low
1618.0,8639.9,Low
762.0,8638.52,Low
4882.0,8636.91,Low
2746.0,8635.25,Low
1769.0,8633.74,Low
3526.0,8633.51,Low
736.0,8631.21,Low
4923.0,8630.73,Low
1922.0,8630.18,Low
176.0,8625.45,Low
32.0,8625.45,Low
3516.0,8621.16,Low
2498.0,8619.68,Low
2561.0,8618.83,Low
2532.0,8616.65,Low
1663.0,8615.36,Low
3158.0,8615.32,Low
3964.0,8613.82,Low
3518.0,8613.01,Low
3455.0,8612.92,Low
3975.0,8606.17,Low
1344.0,8605.62,Low
2558.0,8604.02,Low
1622.0,8602.14,Low
4020.0,8600.45,Low
3750.0,8599.8,Low
2192.0,8599.58,Low
3345.0,8598.98,Low
4089.0,8595.91,Low
65.0,8594.32,Low
2301.0,8594.1,Low
1919.0,8591.63,Low
1017.0,8590.14,Low
2270.0,8581.64,Low
1278.0,8581.3,Low
2203.0,8581.03,Low
3912.0,8580.12,Low
4835.0,8579.2,Low
3450.0,8578.67,Low
4083.0,8577.95,Low
2412.0,8577.47,Low
1854.0,8574.56,Low
44.0,8574.18,Low
1783.0,8573.79,Low
1362.0,8573.25,Low
305.0,8571.71,Low
2063.0,8568.88,Low
4486.0,8568.13,Low
4354.0,8567.07,Low
1607.0,8565.63,Low
3970.0,8565.24,Low
3312.0,8561.22,Low
3185.0,8561.21,Low
490.0,8558.16,Low
3663.0,8558.08,Low
2656.0,8553.1,Low
3204.0,8552.74,Low
2020.0,8551.06,Low
1603.0,8549.76,Low
2502.0,8545.86,Low
3094.0,8545.21,Low
4328.0,8544.32,Low
844.0,8537.64,Low
4420.0,8536.95,Low
64.0,8536.34,Low
4285.0,8533.93,Low
3173.0,8533.39,Low
3814.0,8531.73,Low
1416.0,8531.22,Low
299.0,8530.48,Low
4140.0,8525.36,Low
2375.0,8519.38,Low
1899.0,8518.07,Low
3887.0,8515.93,Low
2032.0,8511.31,Low
3096.0,8507.21,Low
2619.0,8507.05,Low
202.0,8504.73,Low
3356.0,8503.84,Low
4198.0,8501.55,Low
818.0,8500.53,Low
2889.0,8499.3,Low
119.0,8498.96,Low
3613.0,8497.69,Low
2405.0,8496.56,Low
4463.0,8495.18,Low
785.0,8494.55,Low
3769.0,8494.2,Low
2187.0,8493.21,Low
4484.0,8492.08,Low
4588.0,8491.33,Low
857.0,8486.67,Low
2178.0,8485.88,Low
2013.0,8485.44,Low
4738.0,8483.46,Low
920.0,8479.76,Low
1231.0,8478.58,Low
1856.0,8473.92,Low
158.0,8472.66,Low
631.0,8471.59,Low
3454.0,8469.14,Low
102.0,8465.83,Low
4474.0,8464.51,Low
2703.0,8463.64,Low
919.0,8463.51,Low
4710.0,8463.41,Low
3838.0,8461.74,Low
788.0,8459.25,Low
2623.0,8457.88,Low
3063.0,8455.55,Low
477.0,8455.23,Low
871.0,8450.89,Low
3700.0,8448.01,Low
1145.0,8447.13,Low
4298.0,8444.27,Low
1051.0,8435.44,Low
3143.0,8431.4,Low
2829.0,8430.11,Low
3606.0,8429.5,Low
3861.0,8429.15,Low
2879.0,8427.67,Low
4063.0,8426.51,Low
2312.0,8426.28,Low
3899.0,8420.37,Low
2230.0,8418.66,Low
3000.0,8417.96,Low
2197.0,8416.33,Low
1543.0,8415.2,Low
1678.0,8412.47,Low
548.0,8410.61,Low
1069.0,8409.75,Low
4894.0,8408.56,Low
1814.0,8405.65,Low
3281.0,8405.05,Low
2441.0,8401.99,Low
393.0,8396.26,Low
1150.0,8388.41,Low
4583.0,8382.26,Low
2419.0,8377.87,Low
834.0,8374.21,Low
457.0,8371.76,Low
4406.0,8364.97,Low
1321.0,8362.61,Low
3841.0,8360.67,Low
4332.0,8358.16,Low
1.0,8357.16,Low
1444.0,8354.72,Low
196.0,8348.38,Low
3368.0,8345.95,Low
3671.0,8342.95,Low
4602.0,8338.26,Low
2896.0,8333.72,Low
687.0,8332.62,Low
3332.0,8330.27,Low
2185.0,8322.83,Low
3951.0,8322.28,Low
23.0,8321.78,Low
2414.0,8311.61,Low
1418.0,8300.72,Low
1833.0,8300.0,Low
2449.0,8297.04,Low
1875.0,8293.62,Low
3192.0,8293.28,Low
3256.0,8287.53,Low
1945.0,8283.41,Low
4301.0,8282.69,Low
863.0,8282.33,Low
3131.0,8281.73,Low
3766.0,8279.31,Low
1916.0,8275.8,Low
3012.0,8275.29,Low
2998.0,8275.29,Low
2721.0,8271.17,Low
4671.0,8271.15,Low
4678.0,8270.43,Low
3878.0,8268.58,Low
3815.0,8268.03,Low
1439.0,8266.05,Low
3074.0,8258.8,Low
1279.0,8255.98,Low
824.0,8255.96,Low
3050.0,8254.46,Low
3991.0,8251.99,Low
1629.0,8246.19,Low
4306.0,8246.12,Low
765.0,8245.73,Low
1117.0,8245.17,Low
3406.0,8245.16,Low
4523.0,8243.11,Low
1610.0,8242.57,Low
3178.0,8241.24,Low
722.0,8230.19,Low
616.0,8229.53,Low
2577.0,8226.89,Low
4764.0,8226.58,Low
186.0,8222.35,Low
1032.0,8219.55,Low
3075.0,8213.39,Low
3898.0,8203.21,Low
1175.0,8202.0,Low
3242.0,8198.12,Low
1549.0,8195.68,Low
3910.0,8193.62,Low
3966.0,8189.94,Low
4194.0,8184.71,Low
4855.0,8180.87,Low
4391.0,8178.91,Low
4636.0,8174.27,Low
3203.0,8173.75,Low
412.0,8171.86,Low
1598.0,8171.7,Low
255.0,8169.19,Low
3843.0,8168.44,Low
2017.0,8164.83,Low
4485.0,8160.9,Low
2928.0,8154.57,Low
1505.0,8154.21,Low
4551.0,8153.57,Low
2511.0,8149.01,Low
2957.0,8147.52,Low
4658.0,8145.77,Low
4881.0,8144.02,Low
3036.0,8139.65,Low
1202.0,8136.14,Low
4641.0,8132.57,Low
1269.0,8131.93,Low
1667.0,8131.12,Low
1407.0,8130.43,Low
1073.0,8128.47,Low
4515.0,8122.84,Low
4652.0,8122.62,Low
3931.0,8122.43,Low
498.0,8121.66,Low
1884.0,8115.92,Low
901.0,8106.28,Low
2588.0,8104.72,Low
3852.0,8104.22,Low
678.0,8102.48,Low
1959.0,8101.12,Low
2890.0,8096.2,Low
3679.0,8094.73,Low
434.0,8089.5,Low
443.0,8086.74,Low
2171.0,8083.15,Low
3032.0,8078.67,Low
4733.0,8078.19,Low
3023.0,8073.05,Low
1555.0,8072.6,Low
4251.0,8071.56,Low
997.0,8062.88,Low
3231.0,8062.49,Low
3558.0,8058.15,Low
4143.0,8057.47,Low
4870.0,8051.11,Low
406.0,8050.76,Low
3941.0,8048.46,Low
4907.0,8047.88,Low
1798.0,8046.93,Low
3072.0,8042.16,Low
2001.0,8040.85,Low
1745.0,8033.09,Low
3683.0,8030.19,Low
3519.0,8025.45,Low
36.0,8017.71,Low
2491.0,8015.46,Low
2406.0,8014.17,Low
4338.0,8013.89,Low
4788.0,8009.36,Low
2236.0,8007.3,Low
2295.0,8005.86,Low
979.0,8004.97,Low
2854.0,7998.07,Low
2580.0,7994.25,Low
1417.0,7984.87,Low
3653.0,7983.76,Low
2795.0,7980.41,Low
3103.0,7979.47,Low
4802.0,7978.28,Low
3069.0,7970.74,Low
3379.0,7963.56,Low
193.0,7962.83,Low
2338.0,7962.71,Low
2750.0,7956.21,Low
155.0,7952.61,Low
446.0,7946.73,Low
4008.0,7946.7,Low
3484.0,7943.6,Low
4080.0,7943.47,Low
4097.0,7943.38,Low
3399.0,7941.25,Low
1934.0,7936.31,Low
4374.0,7936.13,Low
4192.0,7921.18,Low
3770.0,7920.37,Low
4104.0,7917.52,Low
2693.0,7910.14,Low
1087.0,7909.2,Low
2509.0,7905.07,Low
2961.0,7901.2,Low
754.0,7897.98,Low
996.0,7897.95,Low
3174.0,7896.71,Low
390.0,7896.4,Low
3924.0,7895.96,Low
999.0,7894.96,Low
1681.0,7890.6,Low
3490.0,7887.0,Low
3562.0,7884.15,Low
1651.0,7877.87,Low
4394.0,7861.9,Low
2431.0,7860.85,Low
883.0,7858.85,Low
2370.0,7856.3,Low
3615.0,7855.51,Low
2763.0,7854.91,Low
431.0,7848.85,Low
1367.0,7848.22,Low
2289.0,7846.01,Low
519.0,7839.98,Low
1482.0,7825.84,Low
2384.0,7825.55,Low
4311.0,7825.4,Low
3950.0,7825.39,Low
4982.0,7819.7,Low
4344.0,7811.64,Low
4566.0,7799.6,Low
1451.0,7794.03,Low
1153.0,7793.6,Low
4822.0,7789.45,Low
522.0,7785.6,Low
2514.0,7777.72,Low
4744.0,7776.83,Low
3596.0,7772.13,Low
1707.0,7768.75,Low
4920.0,7766.66,Low
1036.0,7759.94,Low
3475.0,7754.65,Low
1191.0,7753.73,Low
2958.0,7753.12,Low
847.0,7738.39,Low
1836.0,7738.16,Low
4404.0,7732.45,Low
135.0,7727.42,Low
424.0,7715.5,Low
3438.0,7713.16,Low
1592.0,7706.45,Low
6.0,7703.35,Low
2531.0,7701.14,Low
2118.0,7696.97,Low
1021.0,7694.35,Low
4156.0,7687.78,Low
3834.0,7681.09,Low
3651.0,7678.06,Low
4578.0,7676.37,Low
4154.0,7665.91,Low
2478.0,7662.1,Low
4653.0,7658.03,Low
4558.0,7654.74,Low
453.0,7651.32,Low
1347.0,7650.99,Low
4295.0,7648.3,Low
432.0,7647.1,Low
501.0,7640.61,Low
162.0,7639.28,Low
622.0,7630.98,Low
4699.0,7630.46,Low
776.0,7621.18,Low
4514.0,7613.04,Low
966.0,7609.47,Low
2169.0,7608.21,Low
2926.0,7607.92,Low
4966.0,7586.6,Low
4388.0,7584.34,Low
2293.0,7583.43,Low
4857.0,7576.14,Low
1167.0,7562.74,Low
1723.0,7555.26,Low
4068.0,7552.45,Low
3821.0,7548.28,Low
3437.0,7547.72,Low
4203.0,7544.49,Low
928.0,7540.61,Low
2859.0,7529.57,Low
2396.0,7529.37,Low
1258.0,7527.28,Low
2600.0,7526.36,Low
258.0,7524.76,Low
704.0,7514.24,Low
61.0,7511.48,Low
4812.0,7505.47,Low
175.0,7502.53,Low
408.0,7501.85,Low
4429.0,7500.34,Low
3088.0,7493.42,Low
3486.0,7489.99,Low
823.0,7484.97,Low
1359.0,7483.0,Low
2917.0,7473.39,Low
3982.0,7457.33,Low
1212.0,7452.21,Low
2136.0,7446.51,Low
4029.0,7443.76,Low
71.0,7443.72,Low
3033.0,7440.59,Low
2886.0,7438.82,Low
964.0,7436.98,Low
4544.0,7431.13,Low
1379.0,7424.63,Low
1171.0,7418.56,Low
775.0,7417.68,Low
2423.0,7417.0,Low
2657.0,7400.22,Low
1976.0,7399.28,Low
1371.0,7396.39,Low
2912.0,7369.41,Low
4750.0,7364.54,Low
3523.0,7363.94,Low
3781.0,7361.12,Low
1360.0,7360.91,Low
673.0,7360.05,Low
1010.0,7358.49,Low
1484.0,7358.08,Low
4701.0,7342.69,Low
1788.0,7341.26,Low
88.0,7339.68,Low
4424.0,7334.73,Low
3868.0,7333.62,Low
449.0,7326.63,Low
810.0,7311.38,Low
1931.0,7309.14,Low
3869.0,7303.22,Low
1144.0,7298.93,Low
77.0,7296.13,Low
1397.0,7292.7,Low
4535.0,7286.58,Low
2119.0,7273.97,Low
912.0,7271.27,Low
610.0,7270.0,Low
313.0,7260.24,Low
4286.0,7260.11,Low
4309.0,7260.04,Low
4048.0,7242.27,Low
1338.0,7228.75,Low
4606.0,7217.72,Low
4206.0,7214.43,Low
909.0,7188.37,Low
1785.0,7164.55,Low
739.0,7160.56,Low
3157.0,7150.39,Low
4766.0,7136.61,Low
2563.0,7116.3,Low
2310.0,7112.86,Low
1794.0,7086.84,Low
893.0,7063.71,Low
2463.0,7062.04,Low
2201.0,7040.15,Low
2257.0,7026.19,Low
4024.0,7016.62,Low
3126.0,6971.68,Low
2327.0,6950.45,Low
2195.0,6947.06,Low
1896.0,6945.12,Low
1939.0,6924.91,Low
3188.0,6916.69,Low
1983.0,6914.1,Low
3024.0,6901.86,Low
2196.0,6897.73,Low
303.0,6879.99,Low
2486.0,6879.62,Low
4482.0,6873.01,Low
3600.0,6853.39,Low
52.0,6846.58,Low
4873.0,6839.83,Low
1851.0,6835.9,Low
2368.0,6808.01,Low
1089.0,6806.04,Low
1561.0,6801.38,Low
2352.0,6793.46,Low
128.0,6771.31,Low
685.0,6758.82,Low
4705.0,6746.26,Low
1161.0,6736.68,Low
874.0,6680.16,Low
1312.0,6674.04,Low
3022.0,6666.08,Low
2768.0,6630.42,Low
4324.0,6606.46,Low
2964.0,6578.77,Low
3808.0,6567.42,Low
3122.0,6540.15,Low
973.0,6514.65,Low
212.0,6453.94,Low
4965.0,6419.29,Low
2993.0,6405.78,Low
3507.0,6396.07,Low
2330.0,6371.45,Low
317.0,6344.63,Low
2647.0,6278.64,Low
1211.0,6097.41,Low
4369.0,6051.15,Low
1864.0,5999.71,Low
96.0,5939.86,Low
3798.0,5936.33,Low
3286.0,5936.24,Low
3472.0,5902.6,Low
