customer_id,last_purchase,recency_days,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_segment
2660.0,2025-08-28,64,91,8659.14,2,3,1,At Risk
3526.0,2025-08-19,73,96,8633.51,2,4,1,At Risk
3613.0,2025-08-08,84,96,8497.69,2,4,1,At Risk
4463.0,2025-07-27,96,96,8495.18,2,4,1,At Risk
2187.0,2025-09-14,47,91,8493.21,2,3,1,At Risk
158.0,2025-08-10,82,102,8472.66,2,5,1,At Risk
631.0,2025-09-13,48,96,8471.59,2,3,1,At Risk
1051.0,2025-08-29,63,96,8435.44,2,3,1,At Risk
2414.0,2025-09-21,40,93,8311.61,2,3,1,At Risk
3012.0,2025-09-21,40,101,8275.29,2,4,1,At Risk
754.0,2025-06-06,147,98,7897.98,2,4,1,At Risk
6.0,2025-08-06,86,95,7703.35,2,3,1,At Risk
776.0,2025-09-03,58,97,7621.18,2,4,1,At Risk
71.0,2025-06-08,145,92,7443.72,2,3,1,At Risk
1404.0,2025-10-30,1,113,17600.11,6,5,5,Champions
4900.0,2025-10-26,5,115,17367.41,5,5,5,Champions
4184.0,2025-10-29,2,119,17304.0,6,5,5,Champions
3845.0,2025-10-25,6,126,17287.19,5,5,5,Champions
1962.0,2025-10-20,11,103,17213.0,5,5,5,Champions
1343.0,2025-10-31,0,105,17028.26,6,5,5,Champions
3378.0,2025-10-28,3,97,16938.89,6,4,5,Champions
4915.0,2025-10-24,7,115,16714.4,5,5,5,Champions
2636.0,2025-10-13,18,110,16667.04,4,5,5,Champions
3424.0,2025-10-23,8,116,16619.6,5,5,5,Champions
2771.0,2025-10-26,5,106,16382.08,5,5,5,Champions
2804.0,2025-10-30,1,109,16349.96,6,5,5,Champions
3865.0,2025-10-16,15,112,16312.48,4,5,5,Champions
3695.0,2025-10-31,0,110,16268.35,6,5,5,Champions
467.0,2025-10-29,2,107,16188.26,6,5,5,Champions
2923.0,2025-10-19,12,114,16157.08,4,5,5,Champions
702.0,2025-10-21,10,97,16090.01,5,4,5,Champions
4316.0,2025-10-22,9,110,16060.85,5,5,5,Champions
4078.0,2025-10-12,19,117,16060.36,4,5,5,Champions
4510.0,2025-10-22,9,118,16042.56,5,5,5,Champions
4524.0,2025-10-24,7,112,15986.84,5,5,5,Champions
4377.0,2025-10-30,1,105,15916.86,6,5,5,Champions
2166.0,2025-10-27,4,110,15863.14,6,5,5,Champions
4742.0,2025-10-10,21,104,15848.91,4,5,5,Champions
4396.0,2025-10-14,17,115,15843.1,4,5,5,Champions
3469.0,2025-10-12,19,114,15778.61,4,5,5,Champions
455.0,2025-10-13,18,101,15765.21,4,4,5,Champions
3873.0,2025-10-29,2,108,15750.2,6,5,5,Champions
3272.0,2025-10-10,21,117,15681.68,4,5,5,Champions
4345.0,2025-10-31,0,105,15657.52,6,5,5,Champions
705.0,2025-10-31,0,103,15641.62,6,5,5,Champions
132.0,2025-10-29,2,102,15552.86,6,5,5,Champions
414.0,2025-10-29,2,97,15521.86,6,4,5,Champions
348.0,2025-10-25,6,102,15483.89,5,5,5,Champions
4356.0,2025-10-24,7,103,15462.83,5,5,5,Champions
66.0,2025-10-28,3,114,15436.67,6,5,5,Champions
3084.0,2025-10-26,5,124,15430.33,5,5,5,Champions
1324.0,2025-10-29,2,110,15427.23,6,5,5,Champions
250.0,2025-10-19,12,103,15411.92,4,5,5,Champions
3857.0,2025-10-14,17,109,15403.87,4,5,5,Champions
4869.0,2025-10-17,14,113,15394.96,4,5,5,Champions
2461.0,2025-10-18,13,108,15379.69,4,5,5,Champions
224.0,2025-10-31,0,103,15346.52,6,5,5,Champions
3536.0,2025-10-11,20,109,15334.55,4,5,5,Champions
2625.0,2025-10-29,2,99,15294.43,6,4,5,Champions
1869.0,2025-10-22,9,118,15288.37,5,5,5,Champions
394.0,2025-10-17,14,99,15281.79,4,4,5,Champions
3403.0,2025-10-09,22,98,15249.89,4,4,5,Champions
3591.0,2025-10-10,21,109,15241.01,4,5,5,Champions
724.0,2025-10-21,10,101,15222.07,5,4,5,Champions
4969.0,2025-10-23,8,111,15140.37,5,5,5,Champions
4723.0,2025-10-26,5,97,15133.5,5,4,5,Champions
526.0,2025-10-13,18,100,15121.97,4,4,5,Champions
4178.0,2025-10-13,18,108,15107.12,4,5,5,Champions
1462.0,2025-10-30,1,99,15068.79,6,4,5,Champions
1888.0,2025-10-29,2,102,15041.45,6,5,5,Champions
4587.0,2025-10-21,10,105,15041.2,5,5,5,Champions
3151.0,2025-10-12,19,119,15019.73,4,5,5,Champions
2977.0,2025-10-27,4,112,14996.11,6,5,5,Champions
4955.0,2025-10-22,9,120,14984.97,5,5,5,Champions
1173.0,2025-10-19,12,103,14972.03,4,5,5,Champions
1974.0,2025-10-31,0,102,14969.89,6,5,5,Champions
3415.0,2025-10-25,6,105,14940.58,5,5,5,Champions
3718.0,2025-10-15,16,115,14934.8,4,5,5,Champions
1256.0,2025-10-27,4,104,14928.41,6,5,5,Champions
3782.0,2025-10-29,2,102,14911.92,6,5,5,Champions
4512.0,2025-10-28,3,104,14909.48,6,5,5,Champions
716.0,2025-10-24,7,103,14888.54,5,5,5,Champions
1648.0,2025-10-25,6,103,14816.05,5,5,5,Champions
4546.0,2025-10-21,10,107,14811.38,5,5,5,Champions
1545.0,2025-10-26,5,108,14767.75,5,5,5,Champions
1688.0,2025-10-22,9,104,14751.92,5,5,5,Champions
2591.0,2025-10-29,2,99,14735.63,6,4,5,Champions
4949.0,2025-10-17,14,101,14730.64,4,5,5,Champions
4725.0,2025-10-29,2,97,14729.37,6,4,5,Champions
211.0,2025-10-25,6,110,14728.24,5,5,5,Champions
456.0,2025-10-31,0,114,14721.12,6,5,5,Champions
1642.0,2025-10-31,0,97,14701.2,6,4,5,Champions
1327.0,2025-10-18,13,106,14695.8,4,5,5,Champions
1535.0,2025-10-31,0,120,14675.88,6,5,5,Champions
4263.0,2025-10-20,11,110,14675.3,5,5,5,Champions
743.0,2025-10-23,8,123,14671.82,5,5,5,Champions
2110.0,2025-10-22,9,111,14661.73,5,5,5,Champions
4684.0,2025-10-22,9,108,14655.35,5,5,5,Champions
2568.0,2025-10-25,6,104,14655.1,5,5,5,Champions
2717.0,2025-10-22,9,110,14608.95,5,5,5,Champions
2604.0,2025-10-24,7,102,14601.83,5,5,5,Champions
1290.0,2025-10-22,9,103,14594.05,5,5,5,Champions
2832.0,2025-10-31,0,111,14583.62,6,5,5,Champions
2975.0,2025-10-11,20,103,14574.24,4,5,5,Champions
4402.0,2025-10-28,3,98,14561.23,6,4,5,Champions
4560.0,2025-10-31,0,108,14527.12,6,5,5,Champions
983.0,2025-10-31,0,99,14522.61,6,4,5,Champions
791.0,2025-10-20,11,102,14489.33,5,5,5,Champions
870.0,2025-10-22,9,113,14466.75,5,5,5,Champions
1111.0,2025-10-18,13,108,14458.58,4,5,5,Champions
2971.0,2025-10-28,3,101,14452.74,6,4,5,Champions
1585.0,2025-10-13,18,121,14449.17,4,5,5,Champions
2328.0,2025-10-26,5,100,14430.31,5,4,5,Champions
3435.0,2025-10-16,15,102,14422.5,4,5,5,Champions
2147.0,2025-10-31,0,105,14422.24,6,5,5,Champions
1996.0,2025-10-19,12,96,14421.88,4,4,5,Champions
2149.0,2025-10-11,20,97,14421.21,4,4,5,Champions
3560.0,2025-10-25,6,112,14407.78,5,5,5,Champions
1914.0,2025-10-22,9,104,14398.51,5,5,5,Champions
356.0,2025-10-24,7,107,14396.78,5,5,5,Champions
1037.0,2025-10-29,2,103,14396.42,6,5,5,Champions
1348.0,2025-10-22,9,121,14395.29,5,5,5,Champions
1333.0,2025-10-28,3,115,14382.84,6,5,5,Champions
1387.0,2025-10-29,2,110,14369.45,6,5,5,Champions
1982.0,2025-10-14,17,100,14363.58,4,4,5,Champions
1090.0,2025-10-20,11,113,14355.43,5,5,5,Champions
1843.0,2025-10-27,4,99,14350.94,6,4,5,Champions
4968.0,2025-10-31,0,104,14340.71,6,5,5,Champions
1825.0,2025-10-23,8,98,14330.98,5,4,5,Champions
3913.0,2025-10-27,4,96,14327.21,6,4,5,Champions
1477.0,2025-10-15,16,107,14320.72,4,5,5,Champions
878.0,2025-10-25,6,108,14317.22,5,5,5,Champions
516.0,2025-10-22,9,104,14313.88,5,5,5,Champions
3362.0,2025-10-13,18,110,14304.12,4,5,5,Champions
1730.0,2025-10-29,2,99,14296.25,6,4,5,Champions
3535.0,2025-10-19,12,118,14288.98,4,5,5,Champions
2342.0,2025-10-28,3,106,14281.75,6,5,5,Champions
1883.0,2025-10-28,3,112,14250.92,6,5,5,Champions
2076.0,2025-10-12,19,103,14237.7,4,5,5,Champions
3184.0,2025-10-28,3,96,14234.33,6,4,5,Champions
4731.0,2025-10-28,3,97,14233.54,6,4,5,Champions
2324.0,2025-10-27,4,98,14218.54,6,4,5,Champions
2783.0,2025-10-23,8,101,14196.5,5,4,5,Champions
586.0,2025-10-24,7,106,14189.21,5,5,5,Champions
3043.0,2025-10-19,12,105,14188.31,4,5,5,Champions
2900.0,2025-10-13,18,103,14183.75,4,5,5,Champions
1604.0,2025-10-22,9,106,14179.65,5,5,5,Champions
3579.0,2025-10-16,15,114,14156.52,4,5,5,Champions
3614.0,2025-10-12,19,110,14155.94,4,5,5,Champions
2163.0,2025-10-29,2,109,14145.41,6,5,5,Champions
3688.0,2025-10-23,8,114,14144.6,5,5,5,Champions
4911.0,2025-10-26,5,98,14139.61,5,4,5,Champions
2930.0,2025-10-25,6,99,14138.48,5,4,5,Champions
1431.0,2025-10-30,1,98,14132.3,6,4,5,Champions
2290.0,2025-10-25,6,111,14124.39,5,5,5,Champions
4572.0,2025-10-18,13,111,14123.26,4,5,5,Champions
1061.0,2025-10-16,15,97,14119.3,4,4,5,Champions
3294.0,2025-10-26,5,109,14116.53,5,5,5,Champions
2030.0,2025-10-27,4,100,14106.4,6,4,5,Champions
3506.0,2025-10-23,8,99,14095.78,5,4,5,Champions
4017.0,2025-10-27,4,105,14082.45,6,5,5,Champions
2812.0,2025-10-15,16,97,14077.78,4,4,5,Champions
4398.0,2025-10-16,15,101,14068.83,4,4,5,Champions
4360.0,2025-10-30,1,102,14056.11,6,5,5,Champions
1789.0,2025-10-23,8,97,14044.86,5,4,5,Champions
2170.0,2025-10-30,1,108,14025.51,6,5,5,Champions
1039.0,2025-10-29,2,124,14009.08,6,5,5,Champions
1957.0,2025-10-23,8,103,14007.5,5,5,5,Champions
1508.0,2025-10-27,4,96,13977.25,6,4,5,Champions
3864.0,2025-10-23,8,102,13967.81,5,5,5,Champions
4645.0,2025-10-28,3,102,13963.67,6,5,5,Champions
245.0,2025-10-20,11,97,13948.57,5,4,5,Champions
1714.0,2025-10-09,22,98,13924.74,4,4,5,Champions
4942.0,2025-10-26,5,103,13922.99,5,5,5,Champions
1481.0,2025-10-22,9,119,13919.47,5,5,5,Champions
4994.0,2025-10-30,1,103,13900.71,6,5,5,Champions
1812.0,2025-10-14,17,109,13891.84,4,5,5,Champions
4630.0,2025-10-25,6,101,13888.36,5,4,5,Champions
681.0,2025-10-30,1,106,13885.48,6,5,5,Champions
601.0,2025-10-26,5,111,13883.11,5,5,5,Champions
1679.0,2025-10-20,11,102,13879.16,5,5,5,Champions
1842.0,2025-10-28,3,97,13877.5,6,4,5,Champions
1426.0,2025-10-22,9,108,13876.69,5,5,5,Champions
3169.0,2025-10-13,18,117,13863.88,4,5,5,Champions
2439.0,2025-10-09,22,106,13861.88,4,5,5,Champions
2968.0,2025-10-11,20,104,13860.02,4,5,5,Champions
3252.0,2025-10-29,2,98,13854.38,6,4,5,Champions
483.0,2025-10-09,22,102,13848.3,4,5,5,Champions
2250.0,2025-10-22,9,98,13846.69,5,4,5,Champions
1461.0,2025-10-23,8,116,13839.05,5,5,5,Champions
838.0,2025-10-11,20,100,13834.42,4,4,5,Champions
1878.0,2025-10-14,17,106,13827.03,4,5,5,Champions
1902.0,2025-10-11,20,97,13817.8,4,4,5,Champions
1316.0,2025-10-12,19,97,13817.47,4,4,5,Champions
3879.0,2025-10-11,20,100,13813.2,4,4,5,Champions
1591.0,2025-10-28,3,101,13811.46,6,4,5,Champions
3883.0,2025-10-10,21,107,13795.28,4,5,5,Champions
2386.0,2025-10-12,19,113,13794.9,4,5,5,Champions
3890.0,2025-10-25,6,101,13789.85,5,4,5,Champions
3698.0,2025-10-31,0,103,13785.51,6,5,5,Champions
4808.0,2025-10-31,0,100,13779.97,6,4,5,Champions
405.0,2025-10-11,20,99,13772.84,4,4,5,Champions
3717.0,2025-10-25,6,100,13770.99,5,4,5,Champions
1936.0,2025-10-29,2,103,13764.15,6,5,5,Champions
1093.0,2025-10-15,16,113,13754.01,4,5,5,Champions
2254.0,2025-10-11,20,102,13740.99,4,5,5,Champions
3668.0,2025-10-31,0,105,13740.76,6,5,5,Champions
3760.0,2025-10-16,15,108,13725.53,4,5,5,Champions
2302.0,2025-10-17,14,106,13712.6,4,5,5,Champions
4997.0,2025-10-23,8,109,13704.69,5,5,5,Champions
3035.0,2025-10-31,0,100,13685.79,6,4,5,Champions
1616.0,2025-10-24,7,109,13685.04,5,5,5,Champions
333.0,2025-10-14,17,103,13683.59,4,5,5,Champions
3640.0,2025-10-11,20,111,13681.47,4,5,5,Champions
3524.0,2025-10-29,2,110,13671.62,6,5,5,Champions
4472.0,2025-10-19,12,97,13670.39,4,4,5,Champions
4215.0,2025-10-27,4,108,13669.05,5,5,5,Champions
652.0,2025-10-27,4,114,13667.75,6,5,5,Champions
4500.0,2025-10-27,4,107,13666.46,5,5,5,Champions
751.0,2025-10-17,14,98,13657.75,4,4,5,Champions
809.0,2025-10-11,20,104,13649.75,4,5,5,Champions
117.0,2025-10-31,0,112,13631.68,6,5,5,Champions
3194.0,2025-10-23,8,115,13625.53,5,5,5,Champions
3541.0,2025-10-21,10,100,13616.77,5,4,5,Champions
227.0,2025-10-16,15,111,13615.84,4,5,5,Champions
4657.0,2025-10-16,15,98,13603.78,4,4,5,Champions
2064.0,2025-10-19,12,104,13591.1,4,5,5,Champions
3164.0,2025-10-13,18,100,13589.62,4,4,5,Champions
53.0,2025-10-29,2,97,13578.32,6,4,5,Champions
4557.0,2025-10-21,10,96,13570.23,5,4,5,Champions
1865.0,2025-10-26,5,122,13567.95,5,5,5,Champions
4086.0,2025-10-21,10,109,13563.66,5,5,5,Champions
1626.0,2025-10-29,2,108,13559.93,6,5,5,Champions
4112.0,2025-10-11,20,104,13559.18,4,5,5,Champions
3187.0,2025-10-25,6,109,13555.05,5,5,5,Champions
3984.0,2025-10-21,10,113,13546.24,5,5,5,Champions
2114.0,2025-10-23,8,97,13543.01,5,4,5,Champions
3165.0,2025-10-12,19,97,13536.3,4,4,5,Champions
4019.0,2025-10-23,8,101,13535.06,5,4,5,Champions
3336.0,2025-10-27,4,103,13533.88,6,5,5,Champions
2068.0,2025-10-20,11,109,13533.07,5,5,5,Champions
808.0,2025-10-11,20,98,13525.82,4,4,5,Champions
4136.0,2025-10-31,0,107,13515.49,6,5,5,Champions
4361.0,2025-10-22,9,105,13514.2,5,5,5,Champions
3956.0,2025-10-20,11,96,13500.92,5,4,5,Champions
768.0,2025-10-14,17,109,13500.72,4,5,5,Champions
4467.0,2025-10-24,7,112,13494.4,5,5,5,Champions
3594.0,2025-10-22,9,119,13478.35,5,5,5,Champions
3566.0,2025-10-28,3,104,13473.74,6,5,5,Champions
1964.0,2025-10-20,11,102,13473.01,5,5,5,Champions
3825.0,2025-10-23,8,111,13463.2,5,5,5,Champions
4082.0,2025-10-29,2,96,13458.19,6,4,5,Champions
1457.0,2025-10-28,3,104,13457.26,6,5,5,Champions
2174.0,2025-10-29,2,111,13456.03,6,5,5,Champions
3364.0,2025-10-16,15,114,13450.94,4,5,5,Champions
2190.0,2025-10-18,13,100,13450.0,4,4,5,Champions
552.0,2025-10-13,18,98,13445.85,4,4,5,Champions
1682.0,2025-10-23,8,116,13443.78,5,5,5,Champions
781.0,2025-10-28,3,110,13442.81,6,5,5,Champions
4380.0,2025-10-31,0,109,13429.94,6,5,5,Champions
1071.0,2025-10-27,4,104,13428.78,6,5,5,Champions
3489.0,2025-10-22,9,98,13417.49,5,4,5,Champions
3439.0,2025-10-26,5,106,13417.36,5,5,5,Champions
4850.0,2025-10-19,12,99,13415.71,4,4,5,Champions
764.0,2025-10-31,0,108,13414.55,6,5,5,Champions
4824.0,2025-10-12,19,100,13414.43,4,4,5,Champions
2730.0,2025-10-14,17,112,13405.57,4,5,5,Champions
4669.0,2025-10-12,19,109,13403.18,4,5,5,Champions
4893.0,2025-10-27,4,100,13387.92,5,4,5,Champions
3310.0,2025-10-22,9,109,13384.8,5,5,5,Champions
2137.0,2025-10-28,3,106,13380.25,6,5,5,Champions
1195.0,2025-10-23,8,105,13376.29,5,5,5,Champions
660.0,2025-10-29,2,98,13372.22,6,4,5,Champions
3253.0,2025-10-10,21,108,13362.51,4,5,5,Champions
2986.0,2025-10-18,13,105,13358.57,4,5,5,Champions
1049.0,2025-10-17,14,105,13358.05,4,5,5,Champions
4796.0,2025-10-11,20,107,13352.1,4,5,5,Champions
2965.0,2025-10-29,2,100,13349.18,6,4,5,Champions
1840.0,2025-10-31,0,115,13347.27,6,5,5,Champions
3083.0,2025-10-13,18,109,13342.06,4,5,5,Champions
2849.0,2025-10-30,1,105,13336.65,6,5,5,Champions
4530.0,2025-10-16,15,101,13324.0,4,4,5,Champions
4813.0,2025-10-28,3,111,13322.1,6,5,5,Champions
927.0,2025-10-29,2,101,13314.36,6,4,5,Champions
1503.0,2025-10-29,2,100,13310.66,6,4,5,Champions
3293.0,2025-10-23,8,110,13308.25,5,5,5,Champions
4668.0,2025-10-16,15,111,13303.29,4,5,5,Champions
4839.0,2025-10-31,0,106,13291.42,6,5,5,Champions
3820.0,2025-10-17,14,119,13289.02,4,5,5,Champions
974.0,2025-10-12,19,102,13271.04,4,5,5,Champions
2036.0,2025-10-28,3,104,13266.03,6,5,5,Champions
3467.0,2025-10-30,1,106,13260.2,6,5,5,Champions
3568.0,2025-10-19,12,101,13260.03,4,4,5,Champions
2340.0,2025-10-23,8,98,13253.68,5,4,5,Champions
2156.0,2025-10-25,6,101,13251.24,5,4,5,Champions
2659.0,2025-10-19,12,117,13248.9,4,5,5,Champions
4867.0,2025-10-16,15,99,13243.88,4,4,5,Champions
2226.0,2025-10-27,4,102,13240.75,6,5,5,Champions
1156.0,2025-10-16,15,109,13238.23,4,5,5,Champions
1309.0,2025-10-12,19,102,13232.1,4,5,5,Champions
2346.0,2025-10-12,19,103,13231.3,4,5,5,Champions
1276.0,2025-10-19,12,111,13226.96,4,5,5,Champions
3860.0,2025-10-26,5,99,13226.35,5,4,5,Champions
4335.0,2025-10-23,8,99,13215.83,5,4,5,Champions
1589.0,2025-10-26,5,110,13214.54,5,5,5,Champions
2380.0,2025-10-29,2,113,13214.18,6,5,5,Champions
3446.0,2025-10-26,5,100,13201.74,5,4,5,Champions
2521.0,2025-10-20,11,107,13199.45,5,5,5,Champions
4871.0,2025-10-15,16,112,13199.13,4,5,5,Champions
85.0,2025-10-09,22,97,13197.87,4,4,5,Champions
1940.0,2025-10-27,4,103,13194.36,6,5,5,Champions
4922.0,2025-10-16,15,100,13185.76,4,4,5,Champions
1389.0,2025-10-28,3,103,13185.11,6,5,5,Champions
3780.0,2025-10-30,1,105,13174.39,6,5,5,Champions
571.0,2025-10-30,1,103,13171.13,6,5,5,Champions
2292.0,2025-10-27,4,104,13156.13,6,5,5,Champions
4986.0,2025-10-20,11,106,13155.95,4,5,5,Champions
3073.0,2025-10-28,3,104,13153.75,6,5,5,Champions
4860.0,2025-10-15,16,100,13149.27,4,4,5,Champions
324.0,2025-10-31,0,111,13144.88,6,5,5,Champions
4826.0,2025-10-23,8,120,13141.72,5,5,5,Champions
1893.0,2025-10-09,22,103,13140.96,4,5,5,Champions
4487.0,2025-10-19,12,102,13132.56,4,5,5,Champions
2069.0,2025-10-22,9,98,13121.81,5,4,5,Champions
4418.0,2025-10-14,17,104,13119.97,4,5,5,Champions
1485.0,2025-10-23,8,100,13111.9,5,4,5,Champions
2152.0,2025-10-29,2,96,13107.47,6,4,5,Champions
4488.0,2025-10-27,4,96,13104.38,5,4,5,Champions
3413.0,2025-10-24,7,100,13095.05,5,4,5,Champions
633.0,2025-10-25,6,107,13087.6,5,5,5,Champions
3037.0,2025-10-13,18,107,13086.02,4,5,5,Champions
2059.0,2025-10-10,21,103,13074.87,4,5,5,Champions
1056.0,2025-10-20,11,99,13064.34,5,4,5,Champions
2987.0,2025-10-11,20,97,13061.8,4,4,5,Champions
3306.0,2025-10-26,5,99,13059.77,5,4,5,Champions
4991.0,2025-10-29,2,102,13052.56,6,5,5,Champions
4877.0,2025-10-19,12,96,13049.04,4,4,5,Champions
3265.0,2025-10-22,9,108,13048.15,5,5,5,Champions
3978.0,2025-10-17,14,111,13046.02,4,5,5,Champions
647.0,2025-10-16,15,107,13041.4,4,5,5,Champions
4114.0,2025-10-21,10,107,13039.18,5,5,5,Champions
1317.0,2025-10-15,16,99,13038.5,4,4,5,Champions
1576.0,2025-10-24,7,107,13034.14,5,5,5,Champions
1550.0,2025-10-31,0,106,13021.96,6,5,5,Champions
242.0,2025-10-28,3,98,13010.57,6,4,5,Champions
2225.0,2025-10-21,10,114,13004.57,5,5,5,Champions
1314.0,2025-10-22,9,115,13004.37,5,5,5,Champions
1375.0,2025-10-27,4,109,13000.18,6,5,5,Champions
672.0,2025-10-25,6,105,12994.08,5,5,5,Champions
2949.0,2025-10-28,3,98,12991.46,6,4,5,Champions
475.0,2025-10-31,0,102,12979.75,6,5,5,Champions
1822.0,2025-10-23,8,105,12975.64,5,5,5,Champions
4288.0,2025-10-20,11,98,12974.55,5,4,5,Champions
2842.0,2025-10-31,0,104,12966.9,6,5,5,Champions
604.0,2025-10-19,12,99,12964.8,4,4,5,Champions
3752.0,2025-10-18,13,109,12959.64,4,5,5,Champions
1572.0,2025-10-14,17,98,12957.31,4,4,5,Champions
2792.0,2025-10-19,12,109,12956.15,4,5,5,Champions
2235.0,2025-10-09,22,113,12954.79,4,5,5,Champions
2800.0,2025-10-21,10,102,12954.62,5,5,5,Champions
86.0,2025-10-25,6,104,12946.42,5,5,5,Champions
897.0,2025-10-26,5,103,12945.88,5,5,5,Champions
667.0,2025-10-27,4,108,12945.35,6,5,5,Champions
2518.0,2025-10-31,0,109,12944.93,6,5,5,Champions
2887.0,2025-10-27,4,102,12944.81,6,5,5,Champions
4803.0,2025-10-22,9,98,12935.47,5,4,5,Champions
2408.0,2025-10-27,4,111,12931.0,6,5,5,Champions
2714.0,2025-10-29,2,96,12928.7,6,4,5,Champions
4639.0,2025-10-13,18,100,12923.43,4,4,5,Champions
1261.0,2025-10-24,7,119,12918.75,5,5,5,Champions
922.0,2025-10-11,20,101,12918.1,4,4,5,Champions
1311.0,2025-10-28,3,107,12914.21,6,5,5,Champions
1450.0,2025-10-22,9,100,12912.39,5,4,5,Champions
2374.0,2025-10-09,22,97,12910.26,4,4,5,Champions
2222.0,2025-10-12,19,116,12905.74,4,5,5,Champions
4704.0,2025-10-19,12,104,12903.55,4,5,5,Champions
2967.0,2025-10-30,1,98,12895.92,6,4,5,Champions
4382.0,2025-10-25,6,99,12893.73,5,4,5,Champions
1489.0,2025-10-31,0,107,12890.53,6,5,5,Champions
568.0,2025-10-31,0,111,12884.01,6,5,5,Champions
1573.0,2025-10-25,6,110,12883.95,5,5,5,Champions
1991.0,2025-10-27,4,100,12880.61,6,4,5,Champions
3057.0,2025-10-12,19,97,12879.22,4,4,5,Champions
14.0,2025-10-28,3,97,12876.27,6,4,5,Champions
2813.0,2025-10-25,6,108,12875.2,5,5,5,Champions
4252.0,2025-10-13,18,101,12874.12,4,4,5,Champions
2473.0,2025-10-31,0,98,12873.21,6,4,5,Champions
4950.0,2025-10-26,5,100,12869.77,5,4,5,Champions
3019.0,2025-10-11,20,98,12864.97,4,4,5,Champions
3650.0,2025-10-11,20,98,12864.43,4,4,5,Champions
3844.0,2025-10-11,20,102,12860.92,4,5,5,Champions
915.0,2025-10-30,1,101,12857.7,6,4,5,Champions
1955.0,2025-10-13,18,102,12856.28,4,5,5,Champions
3235.0,2025-10-31,0,96,12852.78,6,4,5,Champions
1233.0,2025-10-29,2,119,12849.8,6,5,5,Champions
3042.0,2025-10-16,15,104,12843.52,4,5,5,Champions
2303.0,2025-10-30,1,117,12836.22,6,5,5,Champions
2099.0,2025-10-18,13,97,12834.98,4,4,5,Champions
3211.0,2025-10-28,3,101,12831.71,6,4,5,Champions
3363.0,2025-10-28,3,112,12831.21,6,5,5,Champions
4036.0,2025-10-29,2,100,12819.58,6,4,5,Champions
2650.0,2025-10-21,10,110,12816.61,5,5,5,Champions
4891.0,2025-10-25,6,100,12815.44,5,4,5,Champions
1784.0,2025-10-25,6,106,12814.76,5,5,5,Champions
1201.0,2025-10-23,8,108,12814.63,5,5,5,Champions
772.0,2025-10-31,0,105,12810.49,6,5,5,Champions
1655.0,2025-10-29,2,98,12807.19,6,4,5,Champions
2759.0,2025-10-31,0,109,12805.67,6,5,5,Champions
706.0,2025-10-27,4,106,12800.61,6,5,5,Champions
4265.0,2025-10-11,20,104,12797.29,4,5,5,Champions
4538.0,2025-10-22,9,110,12796.25,5,5,5,Champions
2393.0,2025-10-27,4,101,12789.81,6,4,5,Champions
2341.0,2025-10-19,12,101,12779.64,4,4,5,Champions
2016.0,2025-10-26,5,100,12778.49,5,4,5,Champions
4504.0,2025-10-14,17,108,12772.43,4,5,5,Champions
2868.0,2025-10-26,5,99,12765.31,5,4,5,Champions
4649.0,2025-10-20,11,105,12762.9,4,5,5,Champions
4376.0,2025-10-18,13,96,12752.62,4,4,5,Champions
952.0,2025-10-24,7,105,12751.23,5,5,5,Champions
2652.0,2025-10-13,18,117,12749.75,4,5,5,Champions
2682.0,2025-10-30,1,96,12749.43,6,4,5,Champions
1425.0,2025-10-23,8,99,12744.46,5,4,5,Champions
1432.0,2025-10-25,6,102,12741.17,5,5,5,Champions
1890.0,2025-10-13,18,103,12737.6,4,5,5,Champions
4098.0,2025-10-17,14,103,12724.75,4,5,5,Champions
466.0,2025-10-31,0,98,12719.09,6,4,5,Champions
143.0,2025-10-19,12,104,12713.07,4,5,5,Champions
1475.0,2025-10-11,20,100,12711.2,4,4,5,Champions
4287.0,2025-10-31,0,104,12707.34,6,5,5,Champions
4929.0,2025-10-21,10,118,12700.93,5,5,5,Champions
3909.0,2025-10-20,11,104,12692.68,5,5,5,Champions
2584.0,2025-10-29,2,99,12677.17,6,4,5,Champions
1675.0,2025-10-21,10,97,12673.19,5,4,5,Champions
615.0,2025-10-09,22,103,12671.06,4,5,5,Champions
3275.0,2025-10-31,0,102,12670.55,6,5,5,Champions
2815.0,2025-10-22,9,98,12664.02,5,4,5,Champions
2820.0,2025-10-27,4,110,12658.44,6,5,5,Champions
3809.0,2025-10-10,21,99,12656.81,4,4,5,Champions
694.0,2025-10-16,15,101,12654.88,4,4,5,Champions
3257.0,2025-10-11,20,103,12645.16,4,5,5,Champions
4013.0,2025-10-16,15,98,12640.78,4,4,5,Champions
426.0,2025-10-27,4,110,12633.8,6,5,5,Champions
1225.0,2025-10-24,7,105,12630.13,5,5,5,Champions
474.0,2025-10-12,19,97,12629.19,4,4,5,Champions
4694.0,2025-10-23,8,106,12627.47,5,5,5,Champions
3355.0,2025-10-23,8,109,12625.07,5,5,5,Champions
2649.0,2025-10-29,2,102,12623.41,6,5,5,Champions
1773.0,2025-10-23,8,107,12621.28,5,5,5,Champions
3127.0,2025-10-20,11,105,12620.5,5,5,5,Champions
1721.0,2025-10-26,5,96,12618.84,5,4,5,Champions
748.0,2025-10-23,8,99,12611.35,5,4,5,Champions
2628.0,2025-10-18,13,99,12607.38,4,4,5,Champions
